0.35017	0.6506
0.35043	0.6504
0.3507	0.6501
0.35096	0.6499
0.35123	0.6496
0.35149	0.6494
0.35176	0.6492
0.35202	0.6489
0.35229	0.6487
0.35255	0.6485
0.35282	0.6482
0.35308	0.648
0.35335	0.6478
0.35362	0.6475
0.35388	0.6473
0.35415	0.6471
0.35441	0.6468
0.35468	0.6466
0.35494	0.6464
0.35521	0.6461
0.35547	0.6459
0.35574	0.6457
0.356	0.6454
0.35627	0.6452
0.35653	0.6449
0.3568	0.6447
0.35707	0.6445
0.35733	0.6442
0.3576	0.644
0.35786	0.6438
0.35813	0.6435
0.35839	0.6433
0.35866	0.6431
0.35892	0.6428
0.35919	0.6426
0.35945	0.6424
0.35972	0.6421
0.35998	0.6419
0.36025	0.6417
0.36051	0.6414
0.36078	0.6412
0.36105	0.641
0.36131	0.6407
0.36158	0.6405
0.36184	0.6402
0.36211	0.64
0.36237	0.6398
0.36264	0.6395
0.3629	0.6393
0.36317	0.6391
0.36343	0.6388
0.3637	0.6386
0.36396	0.6384
0.36423	0.6381
0.36449	0.6379
0.36476	0.6377
0.36503	0.6374
0.36529	0.6372
0.36556	0.637
0.36582	0.6367
0.36609	0.6365
0.36635	0.6363
0.36662	0.636
0.36688	0.6358
0.36715	0.6356
0.36741	0.6353
0.36768	0.6351
0.36794	0.6348
0.36821	0.6346
0.36847	0.6344
0.36874	0.6341
0.36901	0.6339
0.36927	0.6337
0.36954	0.6334
0.3698	0.6332
0.37007	0.633
0.37033	0.6327
0.3706	0.6325
0.37086	0.6323
0.37113	0.632
0.37139	0.6318
0.37166	0.6316
0.37192	0.6313
0.37219	0.6311
0.37245	0.6309
0.37272	0.6306
0.37299	0.6304
0.37325	0.6301
0.37352	0.6299
0.37378	0.6297
0.37405	0.6294
0.37431	0.6292
0.37458	0.629
0.37484	0.6287
0.37511	0.6285
0.37537	0.6283
0.37564	0.628
0.3759	0.6278
0.37617	0.6276
0.37643	0.6273
0.3767	0.6271
0.37697	0.6269
0.37723	0.6266
0.3775	0.6264
0.37776	0.6262
0.37803	0.6259
0.37829	0.6257
0.37856	0.6254
0.37882	0.6252
0.37909	0.625
0.37935	0.6247
0.37962	0.6245
0.37988	0.6243
0.38015	0.624
0.38041	0.6238
0.38068	0.6236
0.38095	0.6233
0.38121	0.6231
0.38148	0.6229
0.38174	0.6226
0.38201	0.6224
0.38227	0.6222
0.38254	0.6219
0.3828	0.6217
0.38307	0.6215
0.38333	0.6212
0.3836	0.621
0.38386	0.6207
0.38413	0.6205
0.3844	0.6203
0.38466	0.62
0.38493	0.6198
0.38519	0.6196
0.38546	0.6194
0.38572	0.6191
0.38599	0.6189
0.38625	0.6187
0.38652	0.6184
0.38678	0.6182
0.38705	0.618
0.38731	0.6178
0.38758	0.6176
0.38784	0.6173
0.38811	0.6171
0.38838	0.6169
0.38864	0.6167
0.38891	0.6165
0.38917	0.6163
0.38944	0.616
0.3897	0.6158
0.38997	0.6156
0.39023	0.6154
0.3905	0.6152
0.39076	0.6151
0.39103	0.6149
0.39129	0.6147
0.39156	0.6145
0.39182	0.6143
0.39209	0.6141
0.39236	0.6139
0.39262	0.6137
0.39289	0.6135
0.39315	0.6133
0.39342	0.6131
0.39368	0.613
0.39395	0.6128
0.39421	0.6126
0.39448	0.6124
0.39474	0.6122
0.39501	0.612
0.39527	0.6118
0.39554	0.6116
0.3958	0.6114
0.39607	0.6112
0.39634	0.611
0.3966	0.6108
0.39687	0.6106
0.39713	0.6104
0.3974	0.6102
0.39766	0.6101
0.39793	0.6099
0.39819	0.6097
0.39846	0.6095
0.39872	0.6093
0.39899	0.6091
0.39925	0.6089
0.39952	0.6087
0.39978	0.6084
0.40005	0.6082
0.40032	0.6081
0.40058	0.6079
0.40085	0.6077
0.40111	0.6074
0.40138	0.6072
0.40164	0.607
0.40191	0.6068
0.40217	0.6066
0.40244	0.6064
0.4027	0.6062
0.40297	0.606
0.40323	0.6058
0.4035	0.6056
0.40376	0.6054
0.40403	0.6052
0.4043	0.605
0.40456	0.6048
0.40483	0.6046
0.40509	0.6044
0.40536	0.6042
0.40562	0.604
0.40589	0.6038
0.40615	0.6036
0.40642	0.6034
0.40668	0.6032
0.40695	0.6031
0.40721	0.6029
0.40748	0.6027
0.40774	0.6025
0.40801	0.6023
0.40828	0.6021
0.40854	0.6019
0.40881	0.6018
0.40907	0.6016
0.40934	0.6014
0.4096	0.6012
0.40987	0.601
0.41013	0.6009
0.4104	0.6007
0.41066	0.6006
0.41093	0.6004
0.41119	0.6003
0.41146	0.6001
0.41173	0.6
0.41199	0.5998
0.41226	0.5996
0.41252	0.5995
0.41279	0.5993
0.41305	0.5992
0.41332	0.599
0.41358	0.5989
0.41385	0.5987
0.41411	0.5985
0.41438	0.5984
0.41464	0.5982
0.41491	0.5981
0.41517	0.5979
0.41544	0.5977
0.41571	0.5976
0.41597	0.5974
0.41624	0.5972
0.4165	0.5971
0.41677	0.5969
0.41703	0.5967
0.4173	0.5966
0.41756	0.5964
0.41783	0.5962
0.41809	0.596
0.41836	0.5959
0.41862	0.5957
0.41889	0.5955
0.41915	0.5953
0.41942	0.5952
0.41969	0.595
0.41995	0.5948
0.42022	0.5946
0.42048	0.5944
0.42075	0.5942
0.42101	0.594
0.42128	0.5938
0.42154	0.5936
0.42181	0.5934
0.42207	0.5932
0.42234	0.593
0.4226	0.5928
0.42287	0.5926
0.42313	0.5924
0.4234	0.5922
0.42367	0.592
0.42393	0.5918
0.4242	0.5916
0.42446	0.5914
0.42473	0.5912
0.42499	0.591
0.42526	0.5908
0.42552	0.5906
0.42579	0.5904
0.42605	0.5902
0.42632	0.59
0.42658	0.5898
0.42685	0.5896
0.42711	0.5894
0.42738	0.5892
0.42765	0.589
0.42791	0.5888
0.42818	0.5886
0.42844	0.5884
0.42871	0.5882
0.42897	0.588
0.42924	0.5879
0.4295	0.5877
0.42977	0.5875
0.43003	0.5873
0.4303	0.5871
0.43056	0.5869
0.43083	0.5868
0.43109	0.5866
0.43136	0.5864
0.43163	0.5862
0.43189	0.586
0.43216	0.5859
0.43242	0.5857
0.43269	0.5855
0.43295	0.5853
0.43322	0.5852
0.43348	0.585
0.43375	0.5848
0.43401	0.5846
0.43428	0.5845
0.43454	0.5843
0.43481	0.5841
0.43507	0.584
0.43534	0.5838
0.43561	0.5836
0.43587	0.5834
0.43614	0.5833
0.4364	0.5831
0.43667	0.583
0.43693	0.5828
0.4372	0.5826
0.43746	0.5825
0.43773	0.5823
0.43799	0.5821
0.43826	0.582
0.43852	0.5818
0.43879	0.5817
0.43905	0.5815
0.43932	0.5814
0.43959	0.5812
0.43985	0.5811
0.44012	0.5809
0.44038	0.5808
0.44065	0.5807
0.44091	0.5806
0.44118	0.5804
0.44144	0.5803
0.44171	0.5802
0.44197	0.5801
0.44224	0.5799
0.4425	0.5798
0.44277	0.5797
0.44304	0.5796
0.4433	0.5794
0.44357	0.5793
0.44383	0.5792
0.4441	0.579
0.44436	0.5789
0.44463	0.5788
0.44489	0.5787
0.44516	0.5785
0.44542	0.5784
0.44569	0.5782
0.44595	0.5781
0.44622	0.578
0.44648	0.5778
0.44675	0.5777
0.44702	0.5776
0.44728	0.5774
0.44755	0.5773
0.44781	0.5771
0.44808	0.577
0.44834	0.5768
0.44861	0.5767
0.44887	0.5766
0.44914	0.5764
0.4494	0.5763
0.44967	0.5761
0.44993	0.5759
0.4502	0.5758
0.45046	0.5756
0.45073	0.5754
0.451	0.5753
0.45126	0.5751
0.45153	0.5749
0.45179	0.5747
0.45206	0.5746
0.45232	0.5744
0.45259	0.5742
0.45285	0.5741
0.45312	0.5739
0.45338	0.5737
0.45365	0.5735
0.45391	0.5734
0.45418	0.5732
0.45444	0.573
0.45471	0.5729
0.45498	0.5727
0.45524	0.5725
0.45551	0.5724
0.45577	0.5722
0.45604	0.572
0.4563	0.5719
0.45657	0.5717
0.45683	0.5715
0.4571	0.5714
0.45736	0.5712
0.45763	0.571
0.45789	0.5709
0.45816	0.5707
0.45842	0.5705
0.45869	0.5704
0.45896	0.5702
0.45922	0.5701
0.45949	0.5699
0.45975	0.5697
0.46002	0.5696
0.46028	0.5694
0.46055	0.5693
0.46081	0.5691
0.46108	0.569
0.46134	0.5688
0.46161	0.5687
0.46187	0.5685
0.46214	0.5684
0.4624	0.5682
0.46267	0.5681
0.46294	0.5679
0.4632	0.5678
0.46347	0.5676
0.46373	0.5675
0.464	0.5674
0.46426	0.5672
0.46453	0.5671
0.46479	0.5669
0.46506	0.5668
0.46532	0.5666
0.46559	0.5665
0.46585	0.5664
0.46612	0.5662
0.46638	0.5661
0.46665	0.5659
0.46692	0.5658
0.46718	0.5657
0.46745	0.5656
0.46771	0.5654
0.46798	0.5653
0.46824	0.5652
0.46851	0.5651
0.46877	0.5649
0.46904	0.5648
0.4693	0.5647
0.46957	0.5646
0.46983	0.5645
0.4701	0.5644
0.47037	0.5643
0.47063	0.5642
0.4709	0.5641
0.47116	0.564
0.47143	0.5639
0.47169	0.5638
0.47196	0.5638
0.47222	0.5637
0.47249	0.5636
0.47275	0.5635
0.47302	0.5634
0.47328	0.5633
0.47355	0.5632
0.47381	0.5631
0.47408	0.563
0.47435	0.5629
0.47461	0.5628
0.47488	0.5627
0.47514	0.5626
0.47541	0.5625
0.47567	0.5624
0.47594	0.5623
0.4762	0.5622
0.47647	0.5621
0.47673	0.562
0.477	0.5618
0.47726	0.5617
0.47753	0.5616
0.47779	0.5615
0.47806	0.5614
0.47833	0.5612
0.47859	0.5611
0.47886	0.561
0.47912	0.5608
0.47939	0.5607
0.47965	0.5606
0.47992	0.5604
0.48018	0.5603
0.48045	0.5601
0.48071	0.5599
0.48098	0.5597
0.48124	0.5595
0.48151	0.5594
0.48177	0.5592
0.48204	0.559
0.48231	0.5588
0.48257	0.5587
0.48284	0.5585
0.4831	0.5583
0.48337	0.5581
0.48363	0.558
0.4839	0.5578
0.48416	0.5576
0.48443	0.5574
0.48469	0.5572
0.48496	0.5571
0.48522	0.5569
0.48549	0.5567
0.48575	0.5566
0.48602	0.5564
0.48629	0.5562
0.48655	0.556
0.48682	0.5559
0.48708	0.5557
0.48735	0.5555
0.48761	0.5554
0.48788	0.5552
0.48814	0.555
0.48841	0.5549
0.48867	0.5547
0.48894	0.5546
0.4892	0.5544
0.48947	0.5542
0.48973	0.5541
0.49	0.5539
0.49027	0.5538
0.49053	0.5536
0.4908	0.5535
0.49106	0.5533
0.49133	0.5532
0.49159	0.5531
0.49186	0.5529
0.49212	0.5528
0.49239	0.5526
0.49265	0.5525
0.49292	0.5523
0.49318	0.5522
0.49345	0.5521
0.49371	0.5519
0.49398	0.5518
0.49425	0.5516
0.49451	0.5515
0.49478	0.5514
0.49504	0.5512
0.49531	0.5511
0.49557	0.5509
0.49584	0.5508
0.4961	0.5506
0.49637	0.5505
0.49663	0.5504
0.4969	0.5502
0.49716	0.5501
0.49743	0.55
0.4977	0.5498
0.49796	0.5497
0.49823	0.5495
0.49849	0.5494
0.49876	0.5493
0.49902	0.5491
0.49929	0.549
0.49955	0.5489
0.49982	0.5487
0.50008	0.5486
0.50035	0.5485
0.50061	0.5483
0.50088	0.5482
0.50114	0.5481
0.50141	0.548
0.50168	0.5478
0.50194	0.5477
0.50221	0.5476
0.50247	0.5475
0.50274	0.5473
0.503	0.5472
0.50327	0.5471
0.50353	0.547
0.5038	0.5468
0.50406	0.5467
0.50433	0.5466
0.50459	0.5465
0.50486	0.5463
0.50512	0.5462
0.50539	0.5461
0.50566	0.546
0.50592	0.5458
0.50619	0.5457
0.50645	0.5456
0.50672	0.5455
0.50698	0.5453
0.50725	0.5452
0.50751	0.5451
0.50778	0.545
0.50804	0.5448
0.50831	0.5447
0.50857	0.5446
0.50884	0.5445
0.5091	0.5443
0.50937	0.5442
0.50964	0.5441
0.5099	0.544
0.51017	0.5439
0.51043	0.5438
0.5107	0.5436
0.51096	0.5441
0.51123	0.541
0.51149	0.5448
0.51176	0.5468
0.51202	0.546
0.51229	0.5352
0.51255	0.5225
0.51282	0.5227
0.51308	0.5347
0.51335	0.5418
0.51362	0.5381
