6512	9825
6512.002	9827
6512.004	9829
6512.006	9831
6512.008	9833
6512.01	9836
6512.012	9837
6512.014	9839
6512.016	9841
6512.018	9842
6512.02	9843
6512.022	9844
6512.024	9845
6512.026	9846
6512.028	9846
6512.03	9848
6512.032	9848
6512.034	9848
6512.036	9848
6512.038	9848
6512.04	9848
6512.042	9847
6512.044	9847
6512.046	9846
6512.048	9845
6512.05	9844
6512.052	9842
6512.054	9841
6512.056	9840
6512.058	9839
6512.06	9838
6512.062	9836
6512.064	9835
6512.066	9834
6512.068	9833
6512.07	9831
6512.072	9830
6512.074	9829
6512.076	9828
6512.078	9827
6512.08	9826
6512.082	9825
6512.084	9823
6512.086	9821
6512.088	9820
6512.09	9819
6512.092	9818
6512.094	9817
6512.096	9816
6512.098	9814
6512.1	9813
6512.102	9812
6512.104	9811
6512.106	9810
6512.108	9808
6512.11	9808
6512.112	9807
6512.114	9806
6512.116	9805
6512.118	9804
6512.12	9803
6512.122	9802
6512.124	9801
6512.126	9800
6512.128	9799
6512.13	9798
6512.132	9797
6512.134	9797
6512.136	9796
6512.138	9795
6512.14	9794
6512.142	9793
6512.144	9793
6512.146	9792
6512.148	9792
6512.15	9792
6512.152	9792
6512.154	9792
6512.156	9791
6512.158	9791
6512.16	9791
6512.162	9791
6512.164	9790
6512.166	9790
6512.168	9790
6512.17	9789
6512.172	9789
6512.174	9788
6512.176	9788
6512.178	9787
6512.18	9787
6512.182	9787
6512.184	9786
6512.186	9786
6512.188	9787
6512.19	9787
6512.192	9788
6512.194	9788
6512.196	9789
6512.198	9789
6512.2	9790
6512.202	9791
6512.204	9792
6512.206	9793
6512.208	9794
6512.21	9794
6512.212	9795
6512.214	9795
6512.216	9796
6512.218	9796
6512.22	9796
6512.222	9796
6512.224	9797
6512.226	9797
6512.228	9797
6512.23	9798
6512.232	9798
6512.234	9800
6512.236	9801
6512.238	9803
6512.24	9805
6512.242	9808
6512.244	9810
6512.246	9813
6512.248	9816
6512.25	9820
6512.252	9823
6512.254	9827
6512.256	9830
6512.258	9833
6512.26	9837
6512.262	9840
6512.264	9843
6512.266	9845
6512.268	9847
6512.27	9849
6512.272	9851
6512.274	9852
6512.276	9853
6512.278	9855
6512.28	9856
6512.282	9857
6512.284	9858
6512.286	9858
6512.288	9858
6512.29	9859
6512.292	9859
6512.294	9860
6512.296	9860
6512.298	9861
6512.3	9861
6512.302	9861
6512.304	9862
6512.306	9862
6512.308	9863
6512.31	9864
6512.312	9865
6512.314	9865
6512.316	9866
6512.318	9867
6512.32	9868
6512.322	9869
6512.324	9871
6512.326	9871
6512.328	9872
6512.33	9873
6512.332	9873
6512.334	9873
6512.336	9874
6512.338	9874
6512.34	9874
6512.342	9874
6512.344	9874
6512.346	9873
6512.348	9873
6512.35	9873
6512.352	9874
6512.354	9874
6512.356	9874
6512.358	9874
6512.36	9875
6512.362	9876
6512.364	9877
6512.366	9879
6512.368	9880
6512.37	9881
6512.372	9882
6512.374	9883
6512.376	9884
6512.378	9884
6512.38	9885
6512.382	9885
6512.384	9885
6512.386	9885
6512.388	9884
6512.39	9884
6512.392	9883
6512.394	9882
6512.396	9881
6512.398	9880
6512.4	9879
6512.402	9878
6512.404	9877
6512.406	9876
6512.408	9875
6512.41	9874
6512.412	9874
6512.414	9873
6512.416	9873
6512.418	9873
6512.42	9873
6512.422	9873
6512.424	9873
6512.426	9874
6512.428	9874
6512.43	9875
6512.432	9875
6512.434	9875
6512.436	9875
6512.438	9876
6512.44	9876
6512.442	9876
6512.444	9876
6512.446	9876
6512.448	9876
6512.45	9875
6512.452	9875
6512.454	9875
6512.456	9875
6512.458	9875
6512.46	9874
6512.462	9874
6512.464	9873
6512.466	9872
6512.468	9871
6512.47	9871
6512.472	9870
6512.474	9869
6512.476	9869
6512.478	9868
6512.48	9866
6512.482	9865
6512.484	9864
6512.486	9863
6512.488	9862
6512.49	9861
6512.492	9860
6512.494	9858
6512.496	9857
6512.498	9856
6512.5	9854
6512.502	9853
6512.504	9852
6512.506	9851
6512.508	9850
6512.51	9849
6512.512	9848
6512.514	9846
6512.516	9845
6512.518	9844
6512.52	9843
6512.522	9841
6512.524	9840
6512.526	9839
6512.528	9837
6512.53	9836
6512.532	9835
6512.534	9834
6512.536	9834
6512.538	9833
6512.54	9833
6512.542	9833
6512.544	9833
6512.546	9833
6512.548	9832
6512.55	9832
6512.552	9832
6512.554	9832
6512.556	9832
6512.558	9832
6512.56	9831
6512.562	9831
6512.564	9830
6512.566	9830
6512.568	9829
6512.57	9828
6512.572	9828
6512.574	9827
6512.576	9826
6512.578	9825
6512.58	9824
6512.582	9824
6512.584	9823
6512.586	9823
6512.588	9823
6512.59	9823
6512.592	9823
6512.594	9823
6512.596	9824
6512.598	9825
6512.6	9825
6512.602	9826
6512.604	9826
6512.606	9826
6512.608	9827
6512.61	9828
6512.612	9829
6512.614	9830
6512.616	9831
6512.618	9832
6512.62	9832
6512.622	9834
6512.624	9836
6512.626	9837
6512.628	9838
6512.63	9840
6512.632	9842
6512.634	9843
6512.636	9845
6512.638	9847
6512.64	9848
6512.642	9850
6512.644	9852
6512.646	9853
6512.648	9854
6512.65	9855
6512.652	9856
6512.654	9857
6512.656	9858
6512.658	9858
6512.66	9859
6512.662	9859
6512.664	9859
6512.666	9859
6512.668	9859
6512.67	9859
6512.672	9858
6512.674	9858
6512.676	9858
6512.678	9858
6512.68	9858
6512.682	9858
6512.684	9858
6512.686	9857
6512.688	9857
6512.69	9857
6512.692	9858
6512.694	9858
6512.696	9858
6512.698	9858
6512.7	9858
6512.702	9859
6512.704	9859
6512.706	9859
6512.708	9860
6512.71	9860
6512.712	9860
6512.714	9861
6512.716	9861
6512.718	9862
6512.72	9861
6512.722	9861
6512.724	9861
6512.726	9861
6512.728	9861
6512.73	9861
6512.732	9861
6512.734	9861
6512.736	9860
6512.738	9860
6512.74	9860
6512.742	9860
6512.744	9860
6512.746	9860
6512.748	9860
6512.75	9860
6512.752	9860
6512.754	9860
6512.756	9861
6512.758	9861
6512.76	9861
6512.762	9861
6512.764	9861
6512.766	9862
6512.768	9862
6512.77	9863
6512.772	9863
6512.774	9864
6512.776	9864
6512.778	9865
6512.78	9865
6512.782	9865
6512.784	9866
6512.786	9867
6512.788	9867
6512.79	9867
6512.792	9868
6512.794	9869
6512.796	9869
6512.798	9870
6512.8	9870
