2.88E-06	0.0184755
3.09E-06	0.0218325
3.31E-06	0.0237333
4.39E-06	0.0211596
4.82E-06	0.020084
6.85E-06	0.0263436
6.09E-06	0.029241
6.85E-06	0.0317867
9.07E-06	0.0360268
1.20E-05	0.0371725
1.67E-05	0.042131
1.38E-05	0.0387568
1.92E-05	0.0492695
2.16E-05	0.0541207
3.29E-05	0.0600732
4.57E-05	0.0646253
5.39E-05	0.0653032
6.06E-05	0.0632906
6.50E-05	0.0626336
7.31E-05	0.0600732
9.02E-05	0.0582218
9.91E-05	0.055262
1.09E-04	0.0530029
1.14E-04	0.0513694
1.31E-04	0.0503085
1.44E-04	0.047751
1.55E-04	0.0467648
1.70E-04	0.0439267
1.82E-04	0.0395742
2.05E-04	0.0383545
2.42E-04	0.0364047
2.65E-04	0.0345541
